stemID           locationX        locationY        length           radians         
4608             166.62           426.36           29.25            -0.41           
4609             176.04           437.56           36.85            0.45            
4610             176.04           437.56           27.93            0.71            
4611             176.04           437.56           27.93            -0.41           
4612             176.04           437.56           36.85            -0.15           
4613             160.24           498.75           44.33            1.31            
4614             160.24           498.75           33.60            1.57            
4615             160.24           498.75           33.60            0.45            
4616             160.24           498.75           44.33            0.71            
4617             143.36           493.76           35.19            1.57            
4618             143.36           493.76           26.67            1.83            
4619             143.36           493.76           26.67            0.71            
4620             143.36           493.76           35.19            0.97            
4621             174.56           457.50           35.19            0.45            
4622             174.56           457.50           26.67            0.71            
4623             174.56           457.50           26.67            -0.41           
4624             174.56           457.50           35.19            -0.15           
4625             182.02           473.45           44.33            0.71            
4626             182.02           473.45           33.60            0.97            
4627             182.02           473.45           33.60            -0.15           
4628             182.02           473.45           44.33            0.11            
4629             42.47            567.95           50.92            2.17            
4630             42.47            567.95           38.59            2.43            
4631             42.47            567.95           38.59            1.31            
4632             42.47            567.95           50.92            1.57            
4633             34.17            549.51           40.42            2.43            
4634             34.17            549.51           30.64            2.69            
4635             34.17            549.51           30.64            1.57            
4636             34.17            549.51           40.42            1.83            
4637             89.11            549.51           40.42            1.31            
4638             89.11            549.51           30.64            1.57            
4639             89.11            549.51           30.64            0.45            
4640             89.11            549.51           40.42            0.71            
4641             80.82            567.95           50.92            1.57            
4642             80.82            567.95           38.59            1.83            
4643             80.82            567.95           38.59            0.71            
4644             80.82            567.95           50.92            0.97            
4645             15.71            535.86           42.33            2.43            
4646             15.71            535.86           32.08            2.69            
4647             15.71            535.86           32.08            1.57            
4648             15.71            535.86           42.33            1.83            
4649             13.01            519.27           33.60            2.69            
4650             13.01            519.27           25.47            2.95            
4651             13.01            519.27           25.47            1.83            
4652             13.01            519.27           33.60            2.09            
4653             57.13            531.09           33.60            1.57            
4654             57.13            531.09           25.47            1.83            
4655             57.13            531.09           25.47            0.71            
4656             57.13            531.09           33.60            0.97            
4657             46.50            544.11           42.33            1.83            
4658             46.50            544.11           32.08            2.09            
4659             46.50            544.11           32.08            0.97            
4660             46.50            544.11           42.33            1.23            
4661             140.68           515.06           42.33            1.31            
4662             140.68           515.06           32.08            1.57            
4663             140.68           515.06           32.08            0.45            
4664             140.68           515.06           42.33            0.71            
4665             124.56           510.29           33.60            1.57            
4666             124.56           510.29           25.47            1.83            
4667             124.56           510.29           25.47            0.71            
4668             124.56           510.29           33.60            0.97            
4669             154.36           475.67           33.60            0.45            
4670             154.36           475.67           25.47            0.71            
4671             154.36           475.67           25.47            -0.41           
4672             154.36           475.67           33.60            -0.15           
4673             161.48           490.89           42.33            0.71            
4674             161.48           490.89           32.08            0.97            
4675             161.48           490.89           32.08            -0.15           
4676             161.48           490.89           42.33            0.11            
4677             125.76           554.09           50.92            1.57            
4678             125.76           554.09           38.59            1.83            
4679             125.76           554.09           38.59            0.71            
4680             125.76           554.09           50.92            0.97            
4681             108.51           543.53           40.42            1.83            
4682             108.51           543.53           30.64            2.09            
4683             108.51           543.53           30.64            0.97            
4684             108.51           543.53           40.42            1.23            
4685             153.91           512.57           40.42            0.71            
4686             153.91           512.57           30.64            0.97            
4687             153.91           512.57           30.64            -0.15           
4688             153.91           512.57           40.42            0.11            
4689             157.44           532.48           50.92            0.97            
4690             157.44           532.48           38.59            1.23            
4691             157.44           532.48           38.59            0.11            
4692             157.44           532.48           50.92            0.37            
4693             -146.16          467.26           46.43            3.03            
4694             -146.16          467.26           35.19            3.29            
4695             -146.16          467.26           35.19            2.17            
4696             -146.16          467.26           46.43            2.43            
4697             -138.35          450.56           36.85            3.29            
4698             -138.35          450.56           27.93            3.55            
4699             -138.35          450.56           27.93            2.43            
4700             -138.35          450.56           36.85            2.69            
4701             -105.67          488.53           36.85            2.17            
4702             -105.67          488.53           27.93            2.43            
4703             -105.67          488.53           27.93            1.31            
4704             -105.67          488.53           36.85            1.57            
4705             -123.35          493.77           46.43            2.43            
4706             -123.35          493.77           35.19            2.69            
4707             -123.35          493.77           35.19            1.57            
4708             -123.35          493.77           46.43            1.83            
4709             -139.90          429.68           38.59            3.29            
4710             -139.90          429.68           29.25            3.55            
4711             -139.90          429.68           29.25            2.43            
4712             -139.90          429.68           38.59            2.69            
4713             -130.03          417.95           30.64            3.55            
4714             -130.03          417.95           23.22            3.81            
4715             -130.03          417.95           23.22            2.69            
4716             -130.03          417.95           30.64            2.95            
4717             -111.97          455.47           30.64            2.43            
4718             -111.97          455.47           23.22            2.69            
4719             -111.97          455.47           23.22            1.57            
4720             -111.97          455.47           30.64            1.83            
4721             -127.29          455.87           38.59            2.69            
4722             -127.29          455.87           29.25            2.95            
4723             -127.29          455.87           29.25            1.83            
4724             -127.29          455.87           38.59            2.09            
4725             -51.20           503.68           38.59            2.17            
4726             -51.20           503.68           29.25            2.43            
4727             -51.20           503.68           29.25            1.31            
4728             -51.20           503.68           38.59            1.57            
4729             -57.48           489.71           30.64            2.43            
4730             -57.48           489.71           23.22            2.69            
4731             -57.48           489.71           23.22            1.57            
4732             -57.48           489.71           30.64            1.83            
4733             -15.84           489.71           30.64            1.31            
4734             -15.84           489.71           23.22            1.57            
4735             -15.84           489.71           23.22            0.45            
4736             -15.84           489.71           30.64            0.71            
4737             -22.13           503.68           38.59            1.57            
4738             -22.13           503.68           29.25            1.83            
4739             -22.13           503.68           29.25            0.71            
4740             -22.13           503.68           38.59            0.97            
4741             -87.04           516.58           46.43            2.43            
4742             -87.04           516.58           35.19            2.69            
4743             -87.04           516.58           35.19            1.57            
4744             -87.04           516.58           46.43            1.83            
4745             -90.00           498.38           36.85            2.69            
4746             -90.00           498.38           27.93            2.95            
4747             -90.00           498.38           27.93            1.83            
4748             -90.00           498.38           36.85            2.09            
4749             -41.61           511.35           36.85            1.57            
4750             -41.61           511.35           27.93            1.83            
4751             -41.61           511.35           27.93            0.71            
4752             -41.61           511.35           36.85            0.97            
4753             -53.27           525.63           46.43            1.83            
4754             -53.27           525.63           35.19            2.09            
4755             -53.27           525.63           35.19            0.97            
4756             -53.27           525.63           46.43            1.23            
4757             -153.87          409.47           40.42            3.29            
4758             -153.87          409.47           30.64            3.55            
4759             -153.87          409.47           30.64            2.43            
4760             -153.87          409.47           40.42            2.69            
4761             -143.54          397.19           32.08            3.55            
4762             -143.54          397.19           24.32            3.81            
4763             -143.54          397.19           24.32            2.69            
4764             -143.54          397.19           32.08            2.95            
4765             -124.62          436.48           32.08            2.43            
4766             -124.62          436.48           24.32            2.69            
4767             -124.62          436.48           24.32            1.57            
4768             -124.62          436.48           32.08            1.83            
4769             -140.66          436.90           40.42            2.69            
4770             -140.66          436.90           30.64            2.95            
4771             -140.66          436.90           30.64            1.83            
4772             -140.66          436.90           40.42            2.09            
4773             -140.14          379.28           33.60            3.55            
4774             -140.14          379.28           25.47            3.81            
4775             -140.14          379.28           25.47            2.69            
4776             -140.14          379.28           33.60            2.95            
4777             -129.20          371.64           26.67            3.81            
4778             -129.20          371.64           20.22            4.08            
4779             -129.20          371.64           20.22            2.95            
4780             -129.20          371.64           26.67            3.22            
4781             -122.46          407.26           26.67            2.69            
4782             -122.46          407.26           20.22            2.95            
4783             -122.46          407.26           20.22            1.83            
4784             -122.46          407.26           26.67            2.09            
4785             -135.43          404.14           33.60            2.95            
4786             -135.43          404.14           25.47            3.22            
4787             -135.43          404.14           25.47            2.09            
4788             -135.43          404.14           33.60            2.36            
4789             -82.22           461.49           33.60            2.43            
4790             -82.22           461.49           25.47            2.69            
4791             -82.22           461.49           25.47            1.57            
4792             -82.22           461.49           33.60            1.83            
4793             -84.36           448.32           26.67            2.69            
4794             -84.36           448.32           20.22            2.95            
4795             -84.36           448.32           20.22            1.83            
4796             -84.36           448.32           26.67            2.09            
4797             -49.34           457.71           26.67            1.57            
4798             -49.34           457.71           20.22            1.83            
4799             -49.34           457.71           20.22            0.71            
4800             -49.34           457.71           26.67            0.97            
4801             -57.78           468.04           33.60            1.83            
4802             -57.78           468.04           25.47            2.09            
4803             -57.78           468.04           25.47            0.97            
4804             -57.78           468.04           33.60            1.23            
4805             -115.27          464.26           40.42            2.69            
4806             -115.27          464.26           30.64            2.95            
4807             -115.27          464.26           30.64            1.83            
4808             -115.27          464.26           40.42            2.09            
4809             -113.66          448.29           32.08            2.95            
4810             -113.66          448.29           24.32            3.22            
4811             -113.66          448.29           24.32            2.09            
4812             -113.66          448.29           32.08            2.36            
4813             -75.89           470.10           32.08            1.83            
4814             -75.89           470.10           24.32            2.09            
4815             -75.89           470.10           24.32            0.97            
4816             -75.89           470.10           32.08            1.23            
4817             -88.91           479.48           40.42            2.09            
4818             -88.91           479.48           30.64            2.36            
4819             -88.91           479.48           30.64            1.23            
4820             -88.91           479.48           40.42            1.50            
4821             15.66            507.50           40.42            2.17            
4822             15.66            507.50           30.64            2.43            
4823             15.66            507.50           30.64            1.31            
4824             15.66            507.50           40.42            1.57            
4825             9.07             492.86           32.08            2.43            
4826             9.07             492.86           24.32            2.69            
4827             9.07             492.86           24.32            1.57            
4828             9.07             492.86           32.08            1.83            
4829             52.69            492.86           32.08            1.31            
4830             52.69            492.86           24.32            1.57            
4831             52.69            492.86           24.32            0.45            
4832             52.69            492.86           32.08            0.71            
4833             46.10            507.50           40.42            1.57            
4834             46.10            507.50           30.64            1.83            
4835             46.10            507.50           30.64            0.71            
4836             46.10            507.50           40.42            0.97            
4837             -5.58            482.03           33.60            2.43            
4838             -5.58            482.03           25.47            2.69            
4839             -5.58            482.03           25.47            1.57            
4840             -5.58            482.03           33.60            1.83            
4841             -7.72            468.86           26.67            2.69            
4842             -7.72            468.86           20.22            2.95            
4843             -7.72            468.86           20.22            1.83            
4844             -7.72            468.86           26.67            2.09            
4845             27.30            478.24           26.67            1.57            
4846             27.30            478.24           20.22            1.83            
4847             27.30            478.24           20.22            0.71            
4848             27.30            478.24           26.67            0.97            
4849             18.86            488.58           33.60            1.83            
4850             18.86            488.58           25.47            2.09            
4851             18.86            488.58           25.47            0.97            
4852             18.86            488.58           33.60            1.23            
4853             93.62            465.52           33.60            1.31            
4854             93.62            465.52           25.47            1.57            
4855             93.62            465.52           25.47            0.45            
4856             93.62            465.52           33.60            0.71            
4857             80.83            461.73           26.67            1.57            
4858             80.83            461.73           20.22            1.83            
4859             80.83            461.73           20.22            0.71            
4860             80.83            461.73           26.67            0.97            
4861             104.48           434.25           26.67            0.45            
4862             104.48           434.25           20.22            0.71            
4863             104.48           434.25           20.22            -0.41           
4864             104.48           434.25           26.67            -0.15           
4865             110.13           446.34           33.60            0.71            
4866             110.13           446.34           25.47            0.97            
4867             110.13           446.34           25.47            -0.15           
4868             110.13           446.34           33.60            0.11            
4869             81.77            496.50           40.42            1.57            
4870             81.77            496.50           30.64            1.83            
4871             81.77            496.50           30.64            0.71            
4872             81.77            496.50           40.42            0.97            
4873             68.09            488.11           32.08            1.83            
4874             68.09            488.11           24.32            2.09            
4875             68.09            488.11           24.32            0.97            
4876             68.09            488.11           32.08            1.23            
4877             104.12           463.55           32.08            0.71            
4878             104.12           463.55           24.32            0.97            
4879             104.12           463.55           24.32            -0.15           
4880             104.12           463.55           32.08            0.11            
4881             106.92           479.35           40.42            0.97            
4882             106.92           479.35           30.64            1.23            
4883             106.92           479.35           30.64            0.11            
4884             106.92           479.35           40.42            0.37            
4885             -38.28           529.65           46.43            2.43            
4886             -38.28           529.65           35.19            2.69            
4887             -38.28           529.65           35.19            1.57            
4888             -38.28           529.65           46.43            1.83            
4889             -41.23           511.45           36.85            2.69            
4890             -41.23           511.45           27.93            2.95            
4891             -41.23           511.45           27.93            1.83            
4892             -41.23           511.45           36.85            2.09            
4893             7.15             524.42           36.85            1.57            
4894             7.15             524.42           27.93            1.83            
4895             7.15             524.42           27.93            0.71            
4896             7.15             524.42           36.85            0.97            
4897             -4.50            538.70           46.43            1.83            
4898             -4.50            538.70           35.19            2.09            
4899             -4.50            538.70           35.19            0.97            
4900             -4.50            538.70           46.43            1.23            
4901             -54.27           495.07           38.59            2.69            
4902             -54.27           495.07           29.25            2.95            
4903             -54.27           495.07           29.25            1.83            
4904             -54.27           495.07           38.59            2.09            
4905             -52.73           479.82           30.64            2.95            
4906             -52.73           479.82           23.22            3.22            
4907             -52.73           479.82           23.22            2.09            
4908             -52.73           479.82           30.64            2.36            
4909             -16.67           500.64           30.64            1.83            
4910             -16.67           500.64           23.22            2.09            
4911             -16.67           500.64           23.22            0.97            
4912             -16.67           500.64           30.64            1.23            
4913             -29.10           509.60           38.59            2.09            
4914             -29.10           509.60           29.25            2.36            
4915             -29.10           509.60           29.25            1.23            
4916             -29.10           509.60           38.59            1.50            
4917             60.70            506.24           38.59            1.57            
4918             60.70            506.24           29.25            1.83            
4919             60.70            506.24           29.25            0.71            
4920             60.70            506.24           38.59            0.97            
4921             47.63            498.24           30.64            1.83            
4922             47.63            498.24           23.22            2.09            
4923             47.63            498.24           23.22            0.97            
4924             47.63            498.24           30.64            1.23            
4925             82.04            474.78           30.64            0.71            
4926             82.04            474.78           23.22            0.97            
4927             82.04            474.78           23.22            -0.15           
4928             82.04            474.78           30.64            0.11            
4929             84.72            489.87           38.59            0.97            
4930             84.72            489.87           29.25            1.23            
4931             84.72            489.87           29.25            0.11            
4932             84.72            489.87           38.59            0.37            
4933             38.35            537.09           46.43            1.83            
4934             38.35            537.09           35.19            2.09            
4935             38.35            537.09           35.19            0.97            
4936             38.35            537.09           46.43            1.23            
4937             25.65            523.72           36.85            2.09            
4938             25.65            523.72           27.93            2.36            
4939             25.65            523.72           27.93            1.23            
4940             25.65            523.72           36.85            1.50            
4941             72.94            507.18           36.85            0.97            
4942             72.94            507.18           27.93            1.23            
4943             72.94            507.18           27.93            0.11            
4944             72.94            507.18           36.85            0.37            
4945             71.35            525.55           46.43            1.23            
4946             71.35            525.55           35.19            1.50            
4947             71.35            525.55           35.19            0.37            
4948             71.35            525.55           46.43            0.64            
4949             169.50           495.27           46.43            1.91            
4950             169.50           495.27           35.19            2.17            
4951             169.50           495.27           35.19            1.05            
4952             169.50           495.27           46.43            1.31            
4953             157.84           480.99           36.85            2.17            
4954             157.84           480.99           27.93            2.43            
4955             157.84           480.99           27.93            1.31            
4956             157.84           480.99           36.85            1.57            
4957             206.23           468.02           36.85            1.05            
4958             206.23           468.02           27.93            1.31            
4959             206.23           468.02           27.93            0.19            
4960             206.23           468.02           36.85            0.45            
4961             203.27           486.22           46.43            1.31            
4962             203.27           486.22           35.19            1.57            
4963             203.27           486.22           35.19            0.45            
4964             203.27           486.22           46.43            0.71            
4965             138.36           473.32           38.59            2.17            
4966             138.36           473.32           29.25            2.43            
4967             138.36           473.32           29.25            1.31            
4968             138.36           473.32           38.59            1.57            
4969             132.07           459.35           30.64            2.43            
4970             132.07           459.35           23.22            2.69            
4971             132.07           459.35           23.22            1.57            
4972             132.07           459.35           30.64            1.83            
4973             173.71           459.35           30.64            1.31            
4974             173.71           459.35           23.22            1.57            
4975             173.71           459.35           23.22            0.45            
4976             173.71           459.35           30.64            0.71            
4977             167.42           473.32           38.59            1.57            
4978             167.42           473.32           29.25            1.83            
4979             167.42           473.32           29.25            0.71            
4980             167.42           473.32           38.59            0.97            
4981             243.52           425.51           38.59            1.05            
4982             243.52           425.51           29.25            1.31            
4983             243.52           425.51           29.25            0.19            
4984             243.52           425.51           38.59            0.45            
4985             228.20           425.11           30.64            1.31            
4986             228.20           425.11           23.22            1.57            
4987             228.20           425.11           23.22            0.45            
4988             228.20           425.11           30.64            0.71            
4989             246.26           387.59           30.64            0.19            
4990             246.26           387.59           23.22            0.45            
4991             246.26           387.59           23.22            -0.67           
4992             246.26           387.59           30.64            -0.41           
4993             256.13           399.32           38.59            0.45            
4994             256.13           399.32           29.25            0.71            
4995             256.13           399.32           29.25            -0.41           
4996             256.13           399.32           38.59            -0.15           
4997             239.58           463.41           46.43            1.31            
4998             239.58           463.41           35.19            1.57            
4999             239.58           463.41           35.19            0.45            
5000             239.58           463.41           46.43            0.71            
5001             221.90           458.17           36.85            1.57            
5002             221.90           458.17           27.93            1.83            
5003             221.90           458.17           27.93            0.71            
5004             221.90           458.17           36.85            0.97            
5005             254.58           420.20           36.85            0.45            
5006             254.58           420.20           27.93            0.71            
5007             254.58           420.20           27.93            -0.41           
5008             254.58           420.20           36.85            -0.15           
5009             262.39           436.90           46.43            0.71            
5010             262.39           436.90           35.19            0.97            
5011             262.39           436.90           35.19            -0.15           
5012             262.39           436.90           46.43            0.11            
5013             114.08           477.14           40.42            2.17            
5014             114.08           477.14           30.64            2.43            
5015             114.08           477.14           30.64            1.31            
5016             114.08           477.14           40.42            1.57            
5017             107.50           462.50           32.08            2.43            
5018             107.50           462.50           24.32            2.69            
5019             107.50           462.50           24.32            1.57            
5020             107.50           462.50           32.08            1.83            
5021             151.11           462.50           32.08            1.31            
5022             151.11           462.50           24.32            1.57            
5023             151.11           462.50           24.32            0.45            
5024             151.11           462.50           32.08            0.71            
5025             144.52           477.14           40.42            1.57            
5026             144.52           477.14           30.64            1.83            
5027             144.52           477.14           30.64            0.71            
5028             144.52           477.14           40.42            0.97            
5029             92.84            451.67           33.60            2.43            
5030             92.84            451.67           25.47            2.69            
5031             92.84            451.67           25.47            1.57            
5032             92.84            451.67           33.60            1.83            
5033             90.70            438.50           26.67            2.69            
5034             90.70            438.50           20.22            2.95            
5035             90.70            438.50           20.22            1.83            
5036             90.70            438.50           26.67            2.09            
5037             125.72           447.88           26.67            1.57            
5038             125.72           447.88           20.22            1.83            
5039             125.72           447.88           20.22            0.71            
5040             125.72           447.88           26.67            0.97            
5041             117.28           458.22           33.60            1.83            
5042             117.28           458.22           25.47            2.09            
5043             117.28           458.22           25.47            0.97            
5044             117.28           458.22           33.60            1.23            
5045             192.05           435.16           33.60            1.31            
5046             192.05           435.16           25.47            1.57            
5047             192.05           435.16           25.47            0.45            
5048             192.05           435.16           33.60            0.71            
5049             179.25           431.37           26.67            1.57            
5050             179.25           431.37           20.22            1.83            
5051             179.25           431.37           20.22            0.71            
5052             179.25           431.37           26.67            0.97            
5053             202.90           403.89           26.67            0.45            
5054             202.90           403.89           20.22            0.71            
5055             202.90           403.89           20.22            -0.41           
5056             202.90           403.89           26.67            -0.15           
5057             208.55           415.98           33.60            0.71            
5058             208.55           415.98           25.47            0.97            
5059             208.55           415.98           25.47            -0.15           
5060             208.55           415.98           33.60            0.11            
5061             180.20           466.14           40.42            1.57            
5062             180.20           466.14           30.64            1.83            
5063             180.20           466.14           30.64            0.71            
5064             180.20           466.14           40.42            0.97            
5065             166.51           457.75           32.08            1.83            
5066             166.51           457.75           24.32            2.09            
5067             166.51           457.75           24.32            0.97            
5068             166.51           457.75           32.08            1.23            
5069             202.55           433.19           32.08            0.71            
5070             202.55           433.19           24.32            0.97            
5071             202.55           433.19           24.32            -0.15           
5072             202.55           433.19           32.08            0.11            
5073             205.35           448.99           40.42            0.97            
5074             205.35           448.99           30.64            1.23            
5075             205.35           448.99           30.64            0.11            
5076             205.35           448.99           40.42            0.37            
5077             275.96           366.93           40.42            1.05            
5078             275.96           366.93           30.64            1.31            
5079             275.96           366.93           30.64            0.19            
5080             275.96           366.93           40.42            0.45            
5081             259.92           366.52           32.08            1.31            
5082             259.92           366.52           24.32            1.57            
5083             259.92           366.52           24.32            0.45            
5084             259.92           366.52           32.08            0.71            
5085             278.84           327.22           32.08            0.19            
5086             278.84           327.22           24.32            0.45            
5087             278.84           327.22           24.32            -0.67           
5088             278.84           327.22           32.08            -0.41           
5089             289.17           339.51           40.42            0.45            
5090             289.17           339.51           30.64            0.71            
5091             289.17           339.51           30.64            -0.41           
5092             289.17           339.51           40.42            -0.15           
5093             243.80           375.02           33.60            1.31            
5094             243.80           375.02           25.47            1.57            
5095             243.80           375.02           25.47            0.45            
5096             243.80           375.02           33.60            0.71            
5097             231.00           371.24           26.67            1.57            
5098             231.00           371.24           20.22            1.83            
5099             231.00           371.24           20.22            0.71            
5100             231.00           371.24           26.67            0.97            
5101             254.65           343.75           26.67            0.45            
5102             254.65           343.75           20.22            0.71            
5103             254.65           343.75           20.22            -0.41           
5104             254.65           343.75           26.67            -0.15           
5105             260.30           355.84           33.60            0.71            
5106             260.30           355.84           25.47            0.97            
5107             260.30           355.84           25.47            -0.15           
5108             260.30           355.84           33.60            0.11            
5109             271.96           278.48           33.60            0.19            
5110             271.96           278.48           25.47            0.45            
5111             271.96           278.48           25.47            -0.67           
5112             271.96           278.48           33.60            -0.41           
5113             263.00           288.36           26.67            0.45            
5114             263.00           288.36           20.22            0.71            
5115             263.00           288.36           20.22            -0.41           
5116             263.00           288.36           26.67            -0.15           
5117             248.50           255.13           26.67            -0.67           
5118             248.50           255.13           20.22            -0.41           
5119             248.50           255.13           20.22            -1.53           
5120             248.50           255.13           26.67            -1.27           
5121             261.84           255.28           33.60            -0.41           
5122             261.84           255.28           25.47            -0.15           
5123             261.84           255.28           25.47            -1.27           
5124             261.84           255.28           33.60            -1.01           
5125             294.73           302.59           40.42            0.45            
5126             294.73           302.59           30.64            0.71            
5127             294.73           302.59           30.64            -0.41           
5128             294.73           302.59           40.42            -0.15           
5129             281.24           311.29           32.08            0.71            
5130             281.24           311.29           24.32            0.97            
5131             281.24           311.29           24.32            -0.15           
5132             281.24           311.29           32.08            0.11            
5133             274.74           268.16           32.08            -0.41           
5134             274.74           268.16           24.32            -0.15           
5135             274.74           268.16           24.32            -1.27           
5136             274.74           268.16           32.08            -1.01           
5137             290.20           272.49           40.42            -0.15           
