stemID           locationX        locationY        length           radians         
258505           -96.48           318.60           0.91             -1.36           
258506           -90.08           315.33           0.91             3.56            
258507           -90.08           315.33           0.91             2.20            
258508           -90.08           315.33           0.91             1.78            
258509           -90.08           315.33           0.91             0.42            
258510           -86.11           314.27           0.91             2.20            
258511           -86.11           314.27           0.91             0.84            
258512           -86.11           314.27           0.91             0.42            
258513           -86.11           314.27           0.91             -0.94           
258514           -85.56           313.03           0.91             1.78            
258515           -85.56           313.03           0.91             0.42            
258516           -85.56           313.03           0.91             0.00            
258517           -85.56           313.03           0.91             -1.36           
258518           -87.43           309.38           0.91             0.42            
258519           -87.43           309.38           0.91             -0.94           
258520           -87.43           309.38           0.91             -1.36           
258521           -87.43           309.38           0.91             -2.72           
258522           -87.91           311.65           0.91             3.14            
258523           -87.91           311.65           0.91             1.78            
258524           -87.91           311.65           0.91             1.36            
258525           -87.91           311.65           0.91             0.00            
258526           -84.72           309.07           0.91             1.78            
258527           -84.72           309.07           0.91             0.42            
258528           -84.72           309.07           0.91             0.00            
258529           -84.72           309.07           0.91             -1.36           
258530           -84.72           307.72           0.91             1.36            
258531           -84.72           307.72           0.91             0.00            
258532           -84.72           307.72           0.91             -0.42           
258533           -84.72           307.72           0.91             -1.78           
258534           -87.91           305.13           0.91             0.00            
258535           -87.91           305.13           0.91             -1.36           
258536           -87.91           305.13           0.91             -1.78           
258537           -87.91           305.13           0.91             -3.14           
258538           -92.43           299.55           0.91             1.78            
258539           -92.43           299.55           0.91             0.42            
258540           -92.43           299.55           0.91             0.00            
258541           -92.43           299.55           0.91             -1.36           
258542           -94.30           295.89           0.91             0.42            
258543           -94.30           295.89           0.91             -0.94           
258544           -94.30           295.89           0.91             -1.36           
258545           -94.30           295.89           0.91             -2.72           
258546           -95.62           295.61           0.91             0.00            
258547           -95.62           295.61           0.91             -1.36           
258548           -95.62           295.61           0.91             -1.78           
258549           -95.62           295.61           0.91             -3.14           
258550           -98.81           298.19           0.91             -1.36           
258551           -98.81           298.19           0.91             -2.72           
258552           -98.81           298.19           0.91             -3.14           
258553           -98.81           298.19           0.91             -4.50           
258554           -89.77           315.94           0.91             9.84            
258555           -89.77           315.94           0.91             8.48            
258556           -89.77           315.94           0.91             8.06            
258557           -89.77           315.94           0.91             6.70            
258558           -85.80           314.88           0.91             8.48            
258559           -85.80           314.88           0.91             7.12            
258560           -85.80           314.88           0.91             6.70            
258561           -85.80           314.88           0.91             5.34            
258562           -85.25           313.64           0.91             8.06            
258563           -85.25           313.64           0.91             6.70            
258564           -85.25           313.64           0.91             6.28            
258565           -85.25           313.64           0.91             4.92            
258566           -87.11           309.99           0.91             6.70            
258567           -87.11           309.99           0.91             5.34            
258568           -87.11           309.99           0.91             4.92            
258569           -87.11           309.99           0.91             3.56            
258570           -88.97           303.05           0.91             8.48            
258571           -88.97           303.05           0.91             7.12            
258572           -88.97           303.05           0.91             6.70            
258573           -88.97           303.05           0.91             5.34            
258574           -89.19           298.95           0.91             7.12            
258575           -89.19           298.95           0.91             5.76            
258576           -89.19           298.95           0.91             5.34            
258577           -89.19           298.95           0.91             3.98            
258578           -90.29           298.15           0.91             6.70            
258579           -90.29           298.15           0.91             5.34            
258580           -90.29           298.15           0.91             4.92            
258581           -90.29           298.15           0.91             3.56            
258582           -94.25           299.21           0.91             5.34            
258583           -94.25           299.21           0.91             3.98            
258584           -94.25           299.21           0.91             3.56            
258585           -94.25           299.21           0.91             2.20            
258586           -92.12           300.16           0.91             8.06            
258587           -92.12           300.16           0.91             6.70            
258588           -92.12           300.16           0.91             6.28            
258589           -92.12           300.16           0.91             4.92            
258590           -93.98           296.50           0.91             6.70            
258591           -93.98           296.50           0.91             5.34            
258592           -93.98           296.50           0.91             4.92            
258593           -93.98           296.50           0.91             3.56            
258594           -95.31           296.22           0.91             6.28            
258595           -95.31           296.22           0.91             4.92            
258596           -95.31           296.22           0.91             4.50            
258597           -95.31           296.22           0.91             3.14            
258598           -98.50           298.80           0.91             4.92            
258599           -98.50           298.80           0.91             3.56            
258600           -98.50           298.80           0.91             3.14            
258601           -98.50           298.80           0.91             1.78            
258602           -104.90          302.07           0.91             6.70            
258603           -104.90          302.07           0.91             5.34            
258604           -104.90          302.07           0.91             4.92            
258605           -104.90          302.07           0.91             3.56            
258606           -108.87          303.13           0.91             5.34            
258607           -108.87          303.13           0.91             3.98            
258608           -108.87          303.13           0.91             3.56            
258609           -108.87          303.13           0.91             2.20            
258610           -109.42          304.37           0.91             4.92            
258611           -109.42          304.37           0.91             3.56            
258612           -109.42          304.37           0.91             3.14            
258613           -109.42          304.37           0.91             1.78            
258614           -107.55          308.02           0.91             3.56            
258615           -107.55          308.02           0.91             2.20            
258616           -107.55          308.02           0.91             1.78            
258617           -107.55          308.02           0.91             0.42            
258618           -118.43          310.94           0.91             8.48            
258619           -118.43          310.94           0.91             7.12            
258620           -118.43          310.94           0.91             6.70            
258621           -118.43          310.94           0.91             5.34            
258622           -118.64          306.84           0.91             7.12            
258623           -118.64          306.84           0.91             5.76            
258624           -118.64          306.84           0.91             5.34            
258625           -118.64          306.84           0.91             3.98            
258626           -119.74          306.04           0.91             6.70            
258627           -119.74          306.04           0.91             5.34            
258628           -119.74          306.04           0.91             4.92            
258629           -119.74          306.04           0.91             3.56            
258630           -123.70          307.10           0.91             5.34            
258631           -123.70          307.10           0.91             3.98            
258632           -123.70          307.10           0.91             3.56            
258633           -123.70          307.10           0.91             2.20            
258634           -130.88          307.48           0.91             7.12            
258635           -130.88          307.48           0.91             5.76            
258636           -130.88          307.48           0.91             5.34            
258637           -130.88          307.48           0.91             3.98            
258638           -134.93          306.84           0.91             5.76            
258639           -134.93          306.84           0.91             4.40            
258640           -134.93          306.84           0.91             3.98            
258641           -134.93          306.84           0.91             2.62            
258642           -135.94          307.75           0.91             5.34            
258643           -135.94          307.75           0.91             3.98            
258644           -135.94          307.75           0.91             3.56            
258645           -135.94          307.75           0.91             2.20            
258646           -135.72          311.84           0.91             3.98            
258647           -135.72          311.84           0.91             2.62            
258648           -135.72          311.84           0.91             2.20            
258649           -135.72          311.84           0.91             0.84            
258650           -134.35          309.96           0.91             6.70            
258651           -134.35          309.96           0.91             5.34            
258652           -134.35          309.96           0.91             4.92            
258653           -134.35          309.96           0.91             3.56            
258654           -138.32          311.02           0.91             5.34            
258655           -138.32          311.02           0.91             3.98            
258656           -138.32          311.02           0.91             3.56            
258657           -138.32          311.02           0.91             2.20            
258658           -138.87          312.26           0.91             4.92            
258659           -138.87          312.26           0.91             3.56            
258660           -138.87          312.26           0.91             3.14            
258661           -138.87          312.26           0.91             1.78            
258662           -137.01          315.92           0.91             3.56            
258663           -137.01          315.92           0.91             2.20            
258664           -137.01          315.92           0.91             1.78            
258665           -137.01          315.92           0.91             0.42            
258666           -135.15          322.86           0.91             5.34            
258667           -135.15          322.86           0.91             3.98            
258668           -135.15          322.86           0.91             3.56            
258669           -135.15          322.86           0.91             2.20            
258670           -134.93          326.96           0.91             3.98            
258671           -134.93          326.96           0.91             2.62            
258672           -134.93          326.96           0.91             2.20            
258673           -134.93          326.96           0.91             0.84            
258674           -133.84          327.75           0.91             3.56            
258675           -133.84          327.75           0.91             2.20            
258676           -133.84          327.75           0.91             1.78            
258677           -133.84          327.75           0.91             0.42            
258678           -129.87          326.69           0.91             2.20            
258679           -129.87          326.69           0.91             0.84            
258680           -129.87          326.69           0.91             0.42            
258681           -129.87          326.69           0.91             -0.94           
258682           -125.67          317.25           0.91             8.06            
258683           -125.67          317.25           0.91             6.70            
258684           -125.67          317.25           0.91             6.28            
258685           -125.67          317.25           0.91             4.92            
258686           -127.53          313.60           0.91             6.70            
258687           -127.53          313.60           0.91             5.34            
258688           -127.53          313.60           0.91             4.92            
258689           -127.53          313.60           0.91             3.56            
258690           -128.86          313.32           0.91             6.28            
258691           -128.86          313.32           0.91             4.92            
258692           -128.86          313.32           0.91             4.50            
258693           -128.86          313.32           0.91             3.14            
258694           -132.05          315.90           0.91             4.92            
258695           -132.05          315.90           0.91             3.56            
258696           -132.05          315.90           0.91             3.14            
258697           -132.05          315.90           0.91             1.78            
258698           -138.45          319.16           0.91             6.70            
258699           -138.45          319.16           0.91             5.34            
258700           -138.45          319.16           0.91             4.92            
258701           -138.45          319.16           0.91             3.56            
258702           -142.42          320.22           0.91             5.34            
258703           -142.42          320.22           0.91             3.98            
258704           -142.42          320.22           0.91             3.56            
258705           -142.42          320.22           0.91             2.20            
258706           -142.97          321.46           0.91             4.92            
258707           -142.97          321.46           0.91             3.56            
258708           -142.97          321.46           0.91             3.14            
258709           -142.97          321.46           0.91             1.78            
258710           -141.10          325.12           0.91             3.56            
258711           -141.10          325.12           0.91             2.20            
258712           -141.10          325.12           0.91             1.78            
258713           -141.10          325.12           0.91             0.42            
258714           -140.62          322.84           0.91             6.28            
258715           -140.62          322.84           0.91             4.92            
258716           -140.62          322.84           0.91             4.50            
258717           -140.62          322.84           0.91             3.14            
258718           -143.81          325.42           0.91             4.92            
258719           -143.81          325.42           0.91             3.56            
258720           -143.81          325.42           0.91             3.14            
258721           -143.81          325.42           0.91             1.78            
258722           -143.81          326.78           0.91             4.50            
258723           -143.81          326.78           0.91             3.14            
258724           -143.81          326.78           0.91             2.72            
258725           -143.81          326.78           0.91             1.36            
258726           -140.62          329.36           0.91             3.14            
258727           -140.62          329.36           0.91             1.78            
258728           -140.62          329.36           0.91             1.36            
258729           -140.62          329.36           0.91             0.00            
258730           -136.10          334.95           0.91             4.92            
258731           -136.10          334.95           0.91             3.56            
258732           -136.10          334.95           0.91             3.14            
258733           -136.10          334.95           0.91             1.78            
258734           -134.23          338.60           0.91             3.56            
258735           -134.23          338.60           0.91             2.20            
258736           -134.23          338.60           0.91             1.78            
258737           -134.23          338.60           0.91             0.42            
258738           -132.91          338.88           0.91             3.14            
258739           -132.91          338.88           0.91             1.78            
258740           -132.91          338.88           0.91             1.36            
258741           -132.91          338.88           0.91             0.00            
258742           -129.72          336.30           0.91             1.78            
258743           -129.72          336.30           0.91             0.42            
258744           -129.72          336.30           0.91             0.00            
258745           -129.72          336.30           0.91             -1.36           
258746           -124.61          346.33           0.91             6.70            
258747           -124.61          346.33           0.91             5.34            
258748           -124.61          346.33           0.91             4.92            
258749           -124.61          346.33           0.91             3.56            
258750           -128.57          347.39           0.91             5.34            
258751           -128.57          347.39           0.91             3.98            
258752           -128.57          347.39           0.91             3.56            
258753           -128.57          347.39           0.91             2.20            
258754           -129.12          348.63           0.91             4.92            
258755           -129.12          348.63           0.91             3.56            
258756           -129.12          348.63           0.91             3.14            
258757           -129.12          348.63           0.91             1.78            
258758           -127.26          352.29           0.91             3.56            
258759           -127.26          352.29           0.91             2.20            
258760           -127.26          352.29           0.91             1.78            
258761           -127.26          352.29           0.91             0.42            
258762           -125.40          359.23           0.91             5.34            
258763           -125.40          359.23           0.91             3.98            
258764           -125.40          359.23           0.91             3.56            
258765           -125.40          359.23           0.91             2.20            
258766           -125.19          363.33           0.91             3.98            
258767           -125.19          363.33           0.91             2.62            
258768           -125.19          363.33           0.91             2.20            
258769           -125.19          363.33           0.91             0.84            
258770           -124.09          364.12           0.91             3.56            
258771           -124.09          364.12           0.91             2.20            
258772           -124.09          364.12           0.91             1.78            
258773           -124.09          364.12           0.91             0.42            
258774           -120.13          363.06           0.91             2.20            
258775           -120.13          363.06           0.91             0.84            
258776           -120.13          363.06           0.91             0.42            
258777           -120.13          363.06           0.91             -0.94           
258778           -122.25          362.11           0.91             4.92            
258779           -122.25          362.11           0.91             3.56            
258780           -122.25          362.11           0.91             3.14            
258781           -122.25          362.11           0.91             1.78            
258782           -120.39          365.77           0.91             3.56            
258783           -120.39          365.77           0.91             2.20            
258784           -120.39          365.77           0.91             1.78            
258785           -120.39          365.77           0.91             0.42            
258786           -119.07          366.05           0.91             3.14            
258787           -119.07          366.05           0.91             1.78            
258788           -119.07          366.05           0.91             1.36            
258789           -119.07          366.05           0.91             0.00            
258790           -115.88          363.47           0.91             1.78            
258791           -115.88          363.47           0.91             0.42            
258792           -115.88          363.47           0.91             0.00            
258793           -115.88          363.47           0.91             -1.36           
258794           -109.47          360.21           0.91             3.56            
258795           -109.47          360.21           0.91             2.20            
258796           -109.47          360.21           0.91             1.78            
258797           -109.47          360.21           0.91             0.42            
258798           -105.51          359.14           0.91             2.20            
258799           -105.51          359.14           0.91             0.84            
258800           -105.51          359.14           0.91             0.42            
258801           -105.51          359.14           0.91             -0.94           
258802           -104.96          357.91           0.91             1.78            
258803           -104.96          357.91           0.91             0.42            
258804           -104.96          357.91           0.91             0.00            
258805           -104.96          357.91           0.91             -1.36           
258806           -106.82          354.25           0.91             0.42            
258807           -106.82          354.25           0.91             -0.94           
258808           -106.82          354.25           0.91             -1.36           
258809           -106.82          354.25           0.91             -2.72           
258810           -102.06          372.01           0.91             8.48            
258811           -102.06          372.01           0.91             7.12            
258812           -102.06          372.01           0.91             6.70            
258813           -102.06          372.01           0.91             5.34            
258814           -102.28          367.91           0.91             7.12            
258815           -102.28          367.91           0.91             5.76            
258816           -102.28          367.91           0.91             5.34            
258817           -102.28          367.91           0.91             3.98            
258818           -103.37          367.12           0.91             6.70            
258819           -103.37          367.12           0.91             5.34            
258820           -103.37          367.12           0.91             4.92            
258821           -103.37          367.12           0.91             3.56            
258822           -107.34          368.18           0.91             5.34            
258823           -107.34          368.18           0.91             3.98            
258824           -107.34          368.18           0.91             3.56            
258825           -107.34          368.18           0.91             2.20            
258826           -114.51          368.55           0.91             7.12            
258827           -114.51          368.55           0.91             5.76            
258828           -114.51          368.55           0.91             5.34            
258829           -114.51          368.55           0.91             3.98            
258830           -118.57          367.91           0.91             5.76            
258831           -118.57          367.91           0.91             4.40            
258832           -118.57          367.91           0.91             3.98            
258833           -118.57          367.91           0.91             2.62            
258834           -119.57          368.82           0.91             5.34            
258835           -119.57          368.82           0.91             3.98            
258836           -119.57          368.82           0.91             3.56            
258837           -119.57          368.82           0.91             2.20            
258838           -119.36          372.92           0.91             3.98            
258839           -119.36          372.92           0.91             2.62            
258840           -119.36          372.92           0.91             2.20            
258841           -119.36          372.92           0.91             0.84            
258842           -117.99          371.03           0.91             6.70            
258843           -117.99          371.03           0.91             5.34            
258844           -117.99          371.03           0.91             4.92            
258845           -117.99          371.03           0.91             3.56            
258846           -121.95          372.09           0.91             5.34            
258847           -121.95          372.09           0.91             3.98            
258848           -121.95          372.09           0.91             3.56            
258849           -121.95          372.09           0.91             2.20            
258850           -122.51          373.33           0.91             4.92            
258851           -122.51          373.33           0.91             3.56            
258852           -122.51          373.33           0.91             3.14            
258853           -122.51          373.33           0.91             1.78            
258854           -120.64          376.99           0.91             3.56            
258855           -120.64          376.99           0.91             2.20            
258856           -120.64          376.99           0.91             1.78            
258857           -120.64          376.99           0.91             0.42            
258858           -118.78          383.93           0.91             5.34            
258859           -118.78          383.93           0.91             3.98            
258860           -118.78          383.93           0.91             3.56            
258861           -118.78          383.93           0.91             2.20            
258862           -118.57          388.03           0.91             3.98            
258863           -118.57          388.03           0.91             2.62            
258864           -118.57          388.03           0.91             2.20            
258865           -118.57          388.03           0.91             0.84            
258866           -117.47          388.83           0.91             3.56            
258867           -117.47          388.83           0.91             2.20            
258868           -117.47          388.83           0.91             1.78            
258869           -117.47          388.83           0.91             0.42            
258870           -113.51          387.76           0.91             2.20            
258871           -113.51          387.76           0.91             0.84            
258872           -113.51          387.76           0.91             0.42            
258873           -113.51          387.76           0.91             -0.94           
258874           -112.92          399.00           0.91             7.12            
258875           -112.92          399.00           0.91             5.76            
258876           -112.92          399.00           0.91             5.34            
258877           -112.92          399.00           0.91             3.98            
258878           -116.97          398.36           0.91             5.76            
258879           -116.97          398.36           0.91             4.40            
258880           -116.97          398.36           0.91             3.98            
258881           -116.97          398.36           0.91             2.62            
258882           -117.98          399.27           0.91             5.34            
258883           -117.98          399.27           0.91             3.98            
258884           -117.98          399.27           0.91             3.56            
258885           -117.98          399.27           0.91             2.20            
258886           -117.76          403.37           0.91             3.98            
258887           -117.76          403.37           0.91             2.62            
258888           -117.76          403.37           0.91             2.20            
258889           -117.76          403.37           0.91             0.84            
258890           -118.89          410.46           0.91             5.76            
258891           -118.89          410.46           0.91             4.40            
258892           -118.89          410.46           0.91             3.98            
258893           -118.89          410.46           0.91             2.62            
258894           -120.36          414.30           0.91             4.40            
258895           -120.36          414.30           0.91             3.04            
258896           -120.36          414.30           0.91             2.62            
258897           -120.36          414.30           0.91             1.26            
258898           -119.68          415.47           0.91             3.98            
258899           -119.68          415.47           0.91             2.62            
258900           -119.68          415.47           0.91             2.20            
258901           -119.68          415.47           0.91             0.84            
258902           -115.63          416.11           0.91             2.62            
258903           -115.63          416.11           0.91             1.26            
258904           -115.63          416.11           0.91             0.84            
258905           -115.63          416.11           0.91             -0.52           
258906           -117.19          414.38           0.91             5.34            
258907           -117.19          414.38           0.91             3.98            
258908           -117.19          414.38           0.91             3.56            
258909           -117.19          414.38           0.91             2.20            
258910           -116.97          418.48           0.91             3.98            
258911           -116.97          418.48           0.91             2.62            
258912           -116.97          418.48           0.91             2.20            
258913           -116.97          418.48           0.91             0.84            
258914           -115.88          419.28           0.91             3.56            
258915           -115.88          419.28           0.91             2.20            
258916           -115.88          419.28           0.91             1.78            
258917           -115.88          419.28           0.91             0.42            
258918           -111.91          418.21           0.91             2.20            
258919           -111.91          418.21           0.91             0.84            
258920           -111.91          418.21           0.91             0.42            
258921           -111.91          418.21           0.91             -0.94           
258922           -104.73          417.84           0.91             3.98            
258923           -104.73          417.84           0.91             2.62            
258924           -104.73          417.84           0.91             2.20            
258925           -104.73          417.84           0.91             0.84            
258926           -100.68          418.48           0.91             2.62            
258927           -100.68          418.48           0.91             1.26            
258928           -100.68          418.48           0.91             0.84            
258929           -100.68          418.48           0.91             -0.52           
258930           -99.67           417.57           0.91             2.20            
258931           -99.67           417.57           0.91             0.84            
258932           -99.67           417.57           0.91             0.42            
258933           -99.67           417.57           0.91             -0.94           
258934           -99.89           413.47           0.91             0.84            
258935           -99.89           413.47           0.91             -0.52           
258936           -99.89           413.47           0.91             -0.94           
258937           -99.89           413.47           0.91             -2.30           
258938           -108.24          407.40           0.91             6.70            
258939           -108.24          407.40           0.91             5.34            
258940           -108.24          407.40           0.91             4.92            
258941           -108.24          407.40           0.91             3.56            
258942           -112.21          408.47           0.91             5.34            
258943           -112.21          408.47           0.91             3.98            
258944           -112.21          408.47           0.91             3.56            
258945           -112.21          408.47           0.91             2.20            
258946           -112.76          409.70           0.91             4.92            
258947           -112.76          409.70           0.91             3.56            
258948           -112.76          409.70           0.91             3.14            
258949           -112.76          409.70           0.91             1.78            
258950           -110.90          413.36           0.91             3.56            
258951           -110.90          413.36           0.91             2.20            
258952           -110.90          413.36           0.91             1.78            
258953           -110.90          413.36           0.91             0.42            
258954           -109.04          420.30           0.91             5.34            
258955           -109.04          420.30           0.91             3.98            
258956           -109.04          420.30           0.91             3.56            
258957           -109.04          420.30           0.91             2.20            
258958           -108.82          424.40           0.91             3.98            
258959           -108.82          424.40           0.91             2.62            
258960           -108.82          424.40           0.91             2.20            
258961           -108.82          424.40           0.91             0.84            
258962           -107.73          425.20           0.91             3.56            
258963           -107.73          425.20           0.91             2.20            
258964           -107.73          425.20           0.91             1.78            
258965           -107.73          425.20           0.91             0.42            
258966           -103.76          424.13           0.91             2.20            
258967           -103.76          424.13           0.91             0.84            
258968           -103.76          424.13           0.91             0.42            
258969           -103.76          424.13           0.91             -0.94           
258970           -105.89          423.19           0.91             4.92            
258971           -105.89          423.19           0.91             3.56            
258972           -105.89          423.19           0.91             3.14            
258973           -105.89          423.19           0.91             1.78            
258974           -104.03          426.84           0.91             3.56            
258975           -104.03          426.84           0.91             2.20            
258976           -104.03          426.84           0.91             1.78            
258977           -104.03          426.84           0.91             0.42            
258978           -102.70          427.12           0.91             3.14            
258979           -102.70          427.12           0.91             1.78            
258980           -102.70          427.12           0.91             1.36            
258981           -102.70          427.12           0.91             -0.00           
258982           -99.51           424.54           0.91             1.78            
258983           -99.51           424.54           0.91             0.42            
258984           -99.51           424.54           0.91             -0.00           
258985           -99.51           424.54           0.91             -1.36           
258986           -93.11           421.28           0.91             3.56            
258987           -93.11           421.28           0.91             2.20            
258988           -93.11           421.28           0.91             1.78            
258989           -93.11           421.28           0.91             0.42            
258990           -89.14           420.22           0.91             2.20            
258991           -89.14           420.22           0.91             0.84            
258992           -89.14           420.22           0.91             0.42            
258993           -89.14           420.22           0.91             -0.94           
258994           -88.59           418.98           0.91             1.78            
258995           -88.59           418.98           0.91             0.42            
258996           -88.59           418.98           0.91             -0.00           
258997           -88.59           418.98           0.91             -1.36           
258998           -90.46           415.32           0.91             0.42            
258999           -90.46           415.32           0.91             -0.94           
259000           -90.46           415.32           0.91             -1.36           
259001           -90.46           415.32           0.91             -2.72           
259002           -79.58           412.41           0.91             5.34            
259003           -79.58           412.41           0.91             3.98            
259004           -79.58           412.41           0.91             3.56            
259005           -79.58           412.41           0.91             2.20            
259006           -79.37           416.51           0.91             3.98            
259007           -79.37           416.51           0.91             2.62            
259008           -79.37           416.51           0.91             2.20            
259009           -79.37           416.51           0.91             0.84            
259010           -78.27           417.30           0.91             3.56            
259011           -78.27           417.30           0.91             2.20            
259012           -78.27           417.30           0.91             1.78            
259013           -78.27           417.30           0.91             0.42            
259014           -74.31           416.24           0.91             2.20            
259015           -74.31           416.24           0.91             0.84            
259016           -74.31           416.24           0.91             0.42            
259017           -74.31           416.24           0.91             -0.94           
259018           -67.13           415.87           0.91             3.98            
259019           -67.13           415.87           0.91             2.62            
259020           -67.13           415.87           0.91             2.20            
259021           -67.13           415.87           0.91             0.84            
259022           -63.08           416.51           0.91             2.62            
259023           -63.08           416.51           0.91             1.26            
259024           -63.08           416.51           0.91             0.84            
259025           -63.08           416.51           0.91             -0.52           
259026           -62.07           415.60           0.91             2.20            
259027           -62.07           415.60           0.91             0.84            
259028           -62.07           415.60           0.91             0.42            
259029           -62.07           415.60           0.91             -0.94           
259030           -62.29           411.50           0.91             0.84            
259031           -62.29           411.50           0.91             -0.52           
259032           -62.29           411.50           0.91             -0.94           
259033           -62.29           411.50           0.91             -2.30           
259034           -63.66           413.39           0.91             3.56            
